model,epoch_d,L_metal_total,metal_frac_of_all,dominant_metal,dominant_metal_L,L_C,L_O,L_Ne,overall_rank_of_dominant_metal
A8,0.4,2.973040554415596e+38,0.012037679528973088,O_III_5007,1.1573850992672366e+38,1.0544798700171917e+38,1.1580619312922527e+38,7.604987531061517e+37,9
A8,0.5,2.831673263858595e+38,0.011486335652419157,O_III_5007,1.1516014093931772e+38,9.23980231495583e+37,1.1521932948933485e+38,7.554997374696633e+37,9
A8,0.6,2.726855521838397e+38,0.011080229720258598,O_III_5007,1.1449694300005654e+38,8.315219561008617e+37,1.1455032088022932e+38,7.498303569352416e+37,9
A8,0.7,2.9305244627358225e+38,0.011915683500912532,O_III_5007,1.1325798002558426e+38,1.0578863964465325e+38,1.1333059930422872e+38,7.393320732470032e+37,9
A8,0.8,2.9325415884007305e+38,0.011941585999998415,O_III_5007,1.1233579469565621e+38,1.0768119504159938e+38,1.1241165155571646e+38,7.31613122427572e+37,9
A8,0.9,2.9237973820314836e+38,0.011923926256807018,O_III_5007,1.1143270424364925e+38,1.084610827545423e+38,1.115109764988631e+38,7.240767894974294e+37,9
A8,1.0,2.9041473319353613e+38,0.011862242504042757,O_III_5007,1.1054998412094116e+38,1.0811167108084097e+38,1.1062976422152102e+38,7.167329789117411e+37,9
A8,2.0,2.4409698506934766e+38,0.010129142562277019,O_III_5007,1.023797441482875e+38,7.667770014318594e+37,1.024463478979666e+38,6.497293702819511e+37,9
A8,3.0,1.911153239753767e+38,0.008050486679612529,O_III_5007,9.459887243504398e+37,3.770904307574956e+37,9.463256570253524e+37,5.877371519709191e+37,9
A8,4.0,1.6984599754840829e+38,0.006955691896416096,O_III_5007,8.926843847267518e+37,2.6091703596066143e+37,8.928994375855418e+37,5.4464350193787965e+37,9
A8,5.0,1.5088123849532762e+38,0.006239851367741499,O_III_5007,8.165687250163289e+37,2.0531152477288866e+37,8.167172633217512e+37,4.867835968586364e+37,9
A8,10.0,1.0566219913355158e+38,0.00451745480874648,O_III_5007,5.5930981185310475e+37,1.9424855201264405e+37,5.593852648039956e+37,3.0298817451887633e+37,10
A8,20.0,9.26549179301603e+37,0.0012262987156022465,O_III_5007,4.038866923272211e+37,2.9236996457809146e+37,4.039717720148913e+37,2.3020744270862036e+37,10
A8,30.0,1.1644899387327335e+39,0.0013762215556592308,C_III_4647,6.250155819086271e+38,1.039225120232085e+39,9.77977296546152e+37,2.7467088846033346e+37,10
A8,40.0,3.691269362544384e+39,0.01643211245219275,C_III_4647,1.6627552797979253e+39,3.4704506948568346e+39,1.7879585432400714e+38,4.202281336354179e+37,10
A8,50.0,1.1389396673743657e+40,0.04562829872139414,C_III_4647,5.011912118058308e+39,1.0660076700931461e+40,6.595758510922237e+38,6.974412171997201e+37,5
A8,60.0,1.5901193189300518e+40,0.07010923059895699,C_II_4267,9.6317769352971e+39,1.486440236334297e+40,9.413924327200815e+38,9.539839323746858e+37,5
A8,70.0,2.4499489054261814e+40,0.11258006420703821,C_II_4267,1.5014124434934476e+40,2.3371963672345393e+40,9.9932016405216e+38,1.282052178642639e+38,5
A8,80.0,3.342992829331021e+40,0.19896731056002678,C_II_4267,2.065934991514381e+40,3.221508925709142e+40,1.0730020812380648e+39,1.418369549807211e+38,4
A8,90.0,4.808531867699217e+40,0.4782392614348166,C_II_4267,2.820690684529767e+40,4.6593089221056845e+40,1.3200435328640975e+39,1.721859230712171e+38,1
A8,100.0,3.965166251790533e+40,0.42680868689210616,C_II_4267,1.8517147753364498e+40,3.812708666218235e+40,1.3461094689420733e+39,1.7846638678090346e+38,2
A8,110.0,8.864104726082914e+40,0.21537336449283323,C_III_5696,1.9303983259125e+40,8.145868263748678e+40,7.07032457673795e+39,1.1204004660442684e+38,4
A8,120.0,9.109679536712912e+36,0.00011096680631755898,C_II_4267,2.1407169866425003e+36,4.592399180257122e+36,4.4964610959434845e+36,2.0819260512303638e+34,10
A8,130.0,3.3199326171006416e+36,3.714998095902291e-05,O_I_7774,8.218884398931251e+35,1.6586157479700335e+36,1.6599043051603252e+36,1.412563970283596e+33,10
A8,140.0,2.8953961660647455e+36,3.0161116231299906e-05,O_I_7774,7.200159330365001e+35,1.4479481423014302e+36,1.4469140692520527e+36,5.339545112624101e+32,10
A8,150.0,2.5054794126812702e+36,2.4998374740735628e-05,O_I_7774,6.244501948352501e+35,1.2533315447530464e+36,1.251937484944368e+36,2.1038298385561705e+32,10
A9,0.1,2.153000297257622e+38,0.004606602128184171,C_III_1909,1.879118934636957e+38,1.8918168092501935e+38,2.2481410382775835e+37,3.636938417966977e+36,9
A9,0.2,2.0021453272496175e+38,0.0042842349864522615,C_III_1909,1.7397949878999785e+38,1.75169477975332e+38,2.1781640059102397e+37,3.263414690527344e+36,9
A9,0.3,1.891177320282946e+38,0.0040464686687974845,C_III_1909,1.6347336394558087e+38,1.6460560184065738e+38,2.143791475668432e+37,3.074215430952893e+36,9
A9,0.4,1.8146341537553004e+38,0.003881924088845034,C_III_1909,1.5592832099499822e+38,1.5702234274875655e+38,2.140008733339402e+37,3.040985293379457e+36,9
A9,0.5,1.7715348056017323e+38,0.0037887410214204843,C_III_1909,1.512564970753567e+38,1.5233193326278968e+38,2.1662675578025626e+37,3.1588717193579205e+36,9
A9,0.6,1.7651934786578785e+38,0.0037739379159278295,C_III_1909,1.4973110904719886e+38,1.5081038562617556e+38,2.2263559376651054e+37,3.4454028629612283e+36,9
A9,0.7,1.80401894045136e+38,0.003855339806664138,C_III_1909,1.5205320712691667e+38,1.5316493049930167e+38,2.3292272159704394e+37,3.944691386129891e+36,9
A9,0.8,1.9035004106404436e+38,0.0040657537422343236,C_III_1909,1.5951819076615228e+38,1.607020924500177e+38,2.4909726271477055e+37,4.738222342549604e+36,9
A9,0.9,2.0898457072141323e+38,0.004460585166054531,C_III_1909,1.7432127093932606e+38,1.7563604060355e+38,2.7383191912904343e+37,5.965338204958872e+36,9
A9,1.0,2.405928004414793e+38,0.005130185049260157,C_III_1909,2.0005719425099406e+38,2.0159332395061866e+38,3.1140712456388e+37,7.858764034472665e+36,9
A9,2.0,8.081893928678186e+38,0.016400716901524615,C_III_1909,6.7075298026708545e+38,6.771623471316753e+38,8.944332349363575e+37,4.158372224250768e+37,9
A9,3.0,9.036908399855704e+38,0.01826488872065928,C_III_1909,7.336053341997034e+38,7.427442754998787e+38,1.0691367324615054e+38,5.403289123954114e+37,8
A9,4.0,9.559538754115615e+38,0.019223427524838833,C_III_1909,7.253971856041302e+38,7.409753198920454e+38,1.3660950507957927e+38,7.836905043993686e+37,9
A9,5.0,8.03874928621903e+38,0.016121720697202767,C_III_1909,5.821972300027981e+38,5.988337027058344e+38,1.3068261093060607e+38,7.435861498546261e+37,9
A9,10.0,2.276323123601783e+38,0.004548158760844295,O_III_5007,1.033762072980352e+38,6.688040280545284e+37,1.0359268150735283e+38,5.715922804737261e+37,10
A9,20.0,1.1647826171382988e+38,0.0025552833165301708,O_III_5007,5.180811636557062e+37,4.0997281865078438e+37,5.183741079884654e+37,2.364356904990489e+37,10
A9,30.0,1.1104741609449065e+38,0.002137969701629413,O_III_5007,3.7399688157655198e+37,5.695575119268767e+37,3.7413447634579154e+37,1.6678217267223833e+37,10
A9,40.0,2.8284133075817683e+38,0.0007654984717359171,C_III_4647,7.549213590170268e+37,1.925921720077962e+38,5.855669586240497e+37,3.1692462887975643e+37,10
A9,50.0,2.9273439204629693e+39,0.006492469574046275,C_III_4647,1.4036291386781446e+39,2.7207715642366187e+39,1.5503993926868356e+38,5.153241695766681e+37,10
A9,60.0,9.738980815416241e+39,0.031315344004135375,C_II_4267,5.0023504025085676e+39,8.927553805880675e+39,7.098314148496324e+38,1.0159559468593338e+38,6
A9,70.0,2.2904317278793196e+40,0.09178153577047474,C_II_4267,1.3039793164174183e+40,2.181936700226873e+40,9.254944113209849e+38,1.5945586520347901e+38,4
A9,80.0,3.865243958134236e+40,0.18062111869570396,C_II_4267,2.2419958583738926e+40,3.737407648730354e+40,1.1048191358960441e+39,1.7354395814277516e+38,3
A9,90.0,4.820521044899191e+40,0.25578648069812626,C_II_4267,2.634130019685702e+40,4.67918809660779e+40,1.2299300574593902e+39,1.8339942545462143e+38,3
A9,100.0,5.360101162584307e+40,0.323866289610174,C_II_4267,2.365820435195836e+40,5.169025382148452e+40,1.6971364664061835e+39,2.1362133795236595e+38,3
A9,110.0,4.35927891358121e+40,0.184977075949655,C_III_5696,1.029647273064101e+40,4.067803347126753e+40,2.799985467435561e+39,1.1477019710901622e+38,5
A9,120.0,5.0532320118220105e+36,6.826013207788476e-05,C_II_4267,1.050194810231333e+36,2.4784011707952793e+36,2.5230813700781297e+36,5.174947094860164e+34,10
A9,130.0,6.970633224892812e+36,4.236612421192384e-05,O_I_7774,1.6930135377263372e+36,3.5436984781568854e+36,3.4242487929572147e+36,2.685953778710162e+33,10
A9,140.0,2.7709099516813236e+36,2.366813937226528e-05,O_I_7774,6.874474614461334e+35,1.3892906686987424e+36,1.3811887556252177e+36,4.305273573640098e+32,10
A9,150.0,7.634383313478176e+34,6.003780286827786e-07,O_I_7774,2.79984053929934e+34,2.033966162061096e+34,5.600372148229006e+34,4.5003188073194124e+29,10
ADJACENT,0.1,4.855668503960737e+40,0.9975460177682242,C_III_1909,4.537698511717564e+40,4.58718924918717e+40,2.6702819985374197e+39,1.4510549198247102e+37,1
ADJACENT,0.2,4.138832362298268e+40,0.9974669252718226,C_III_1909,3.83610008438891e+40,3.879225533568142e+40,2.578151240882466e+39,1.7917046418794188e+37,1
ADJACENT,0.3,3.5565160493174178e+40,0.997391766458903,C_III_1909,3.263320305607932e+40,3.3012852182434676e+40,2.5310471784722375e+39,2.1261132267259612e+37,1
ADJACENT,0.4,3.066964400333264e+40,0.9973277924414171,C_III_1909,2.7824546572019277e+40,2.815956533403836e+40,2.4848297267259093e+39,2.524894256837067e+37,1
ADJACENT,0.5,2.6588042964999243e+40,0.9972808935586611,C_III_1909,2.382132225736704e+40,2.411819304613773e+40,2.4398441363462656e+39,3.0005782515249485e+37,1
ADJACENT,0.6,3.954104774377077e+40,0.9974383193999676,C_III_1909,3.61877759048831e+40,3.6606965771806633e+40,2.8967223019119014e+39,3.7359670052237006e+37,1
ADJACENT,0.7,3.443732137624448e+40,0.997411408666333,C_III_1909,3.118234323052151e+40,3.155584144441672e+40,2.836879930003242e+39,4.460000182452528e+37,1
ADJACENT,0.8,3.02684360315309e+40,0.9974120490638745,C_III_1909,2.7099806785523727e+40,2.74354590116019e+40,2.779692458084561e+39,5.328456184443893e+37,1
ADJACENT,0.9,2.6932579033957443e+40,0.9974483735392045,C_III_1909,2.383760814811754e+40,2.414292017151119e+40,2.725952561246377e+39,6.370630119986738e+37,1
ADJACENT,1.0,3.6097484438787296e+40,0.9975637063804114,C_III_1909,3.248593022706122e+40,3.2881665418874843e+40,3.136696874592523e+39,7.912214531992986e+37,1
ADJACENT,1.2,3.004718551305726e+40,0.9977600918159188,C_III_1909,2.657295539019454e+40,2.691829350890609e+40,3.0147219921862733e+39,1.1417001196489028e+38,1
ADJACENT,1.4,3.9020796311865356e+40,0.9979499006367121,C_III_1909,3.4876496582677003e+40,3.5312408678719115e+40,3.534797395475005e+39,1.7359023767123664e+38,1
ADJACENT,1.6,3.7800519156991884e+40,0.9983974840661672,C_III_1909,3.3660579426346627e+40,3.410728504778665e+40,3.439357964603671e+39,2.5387614460155736e+38,1
ADJACENT,1.8,5.099404670572942e+40,0.9987681431908744,C_III_1909,4.611207512988931e+40,4.671471600144768e+40,3.889100714530816e+39,3.902299897509122e+38,1
ADJACENT,2.0,8.734899310368535e+40,0.9990099002491208,C_III_1909,8.081593219344928e+40,8.178776112072264e+40,4.931517527525374e+39,6.297144554373524e+38,1
ADJACENT,2.5,1.4372080069658492e+41,0.9995777370436376,C_III_1909,1.3436607533582235e+41,1.3614460270734115e+41,6.248004792087e+39,1.3281931971567948e+39,1
ADJACENT,3.0,2.476260869231244e+41,0.9998303522748483,C_III_1909,2.3354143354054888e+41,2.370253103818308e+41,8.193776701747028e+39,2.406999839546594e+39,1
ADJACENT,3.75,4.140359217465777e+41,0.9999247753534991,C_III_1909,3.8740919494739994e+41,3.964673444815216e+41,1.2423058833649073e+40,5.1455184314069246e+39,1
ADJACENT,4.0,4.002832498843699e+41,0.9999053449810682,C_III_1909,3.664641418467999e+41,3.788930607556513e+41,1.4867450310569407e+40,6.522738818149228e+39,1
ADJACENT,4.5,2.274904283406468e+41,0.9999071057971014,C_III_1909,1.804768893776802e+41,2.0194871505790672e+41,1.6947546758639937e+40,8.594166524100159e+39,1
ADJACENT,5.0,2.019074485895832e+41,0.9999226944864564,C_III_1909,1.5019175582184657e+41,1.7580962706341373e+41,1.7530027681373337e+40,8.567793844796053e+39,1
ADJACENT,6.0,1.2122131777239144e+41,0.9999640055455631,C_III_1909,6.530403935520075e+40,9.6935043906158e+40,1.6723138167494972e+40,7.56313569873848e+39,1
ADJACENT,7.0,9.930068194409056e+40,0.999992470069553,C_III_1909,3.9596439093849725e+40,7.8572323966691e+40,1.466053578014982e+40,6.067822197249749e+39,1
ADJACENT,8.0,7.87445921595215e+40,0.9999984757734921,C_III_1909,2.82880458777389e+40,6.056991590671481e+40,1.3258845404947762e+40,4.915830847858935e+39,1
ADJACENT,9.0,6.631025781842252e+40,0.999999775391456,C_IV_1549,2.15196e+40,5.091946585692348e+40,1.1590142693810757e+40,3.8006492676882897e+39,1
ADJACENT,10.0,1.4579155395816253e+41,0.9999999900128625,C_IV_1549,1.22397e+41,1.3322565665537793e+41,9.741624755144633e+39,2.824272547639967e+39,1
ADJACENT,11.0,1.2831548487179065e+41,0.9999999981056327,C_IV_1549,1.03547e+41,1.1629765001640678e+41,9.635130315438324e+39,2.3827045399455774e+39,1
ADJACENT,12.0,1.0034723323996868e+41,0.9999999994687463,C_IV_1549,7.1722e+40,8.662860230002245e+40,1.1501053046425802e+40,2.2175778935204405e+39,1
ADJACENT,13.0,6.619584675289806e+40,0.9999999998526158,C_IV_1549,3.8873e+40,5.257877529163097e+40,1.1777316571688245e+40,1.8397548895788404e+39,1
ADJACENT,14.0,2.9659321597392448e+40,0.9999999999830671,C_IV_1549,9.6928e+39,1.9846559285621196e+40,8.630614633640716e+39,1.182147678130529e+39,1
ADJACENT,15.0,2.222233002167835e+40,0.9999999999986665,C_IV_1549,7.513299999999999e+39,1.5165100315438662e+40,6.275322088378923e+39,7.819076178607672e+38,1
ADJACENT,16.0,1.5772717205248264e+40,0.9999999999997684,C_IV_1549,5.3327e+39,1.0829427931153431e+40,4.444161599772723e+39,4.991276743221064e+38,1
ADJACENT,17.0,1.2205248044559323e+40,0.9999999999998573,C_IV_1549,4.0589e+39,8.515548025969081e+39,3.347313181411792e+39,3.423868371784462e+38,1
ADJACENT,18.0,1.1248193042663582e+40,0.9999999999999082,C_II_4267,4.4737763922510775e+39,7.825390283427706e+39,3.2093813437592035e+39,2.1342141547667225e+38,1
ADJACENT,19.0,9.99004285929329e+39,0.9999999999999231,C_II_4267,4.4054448167351795e+39,6.963011163690674e+39,2.872394137423106e+39,1.5463755817950865e+38,1
ADJACENT,20.0,9.39598238634976e+39,0.9999999999999376,C_II_4267,2.4967097473699972e+39,6.432488942730902e+39,2.8560418681095016e+39,1.0745157550935509e+38,1
ADJACENT,21.0,5.403701445673806e+39,0.9999999999999094,C_II_4267,1.4284677582045982e+39,2.8630702562541806e+39,2.458758797891157e+39,8.187239152846803e+37,1
ADJACENT,22.0,2.4277460708198127e+39,0.999999999999831,O_III_5007,5.079677582045985e+38,1.2438250684111088e+39,1.1338778703829446e+39,5.004313202575895e+37,1
ADJACENT,23.0,1.7457473699453508e+39,0.9999999999997978,O_III_5007,3.46753982545e+38,8.424650804562739e+38,8.65370731014586e+38,3.791155847449129e+37,1
ADJACENT,24.0,1.6402525684316827e+39,0.999999999999817,O_III_5007,3.0925398254499994e+38,9.283193440712031e+38,6.612235096287412e+38,5.070971473173824e+37,1
ADJACENT,25.0,1.5502971888136022e+39,0.9999999999998334,O_III_5007,2.9454116821320002e+38,8.75115125793988e+38,6.303331737131404e+38,4.484888930647355e+37,1
ADJACENT,26.0,1.4788659753846373e+39,0.9999999999998506,O_III_5007,2.8354116821320005e+38,8.336096192399976e+38,6.057012515683438e+38,3.9555104576296307e+37,1
ADJACENT,27.0,1.4618655167113375e+39,0.9999999999998698,O_III_5007,2.832898406982e+38,8.250808028300239e+38,6.010912036021027e+38,3.5693510279210667e+37,1
ADJACENT,28.0,1.4537467422106498e+39,0.9999999999998873,O_III_5007,2.847898406982e+38,8.218241078821225e+38,5.997430113860711e+38,3.217962294245664e+37,1
ADJACENT,29.0,1.3585859471753936e+39,0.9999999999998955,O_III_5007,2.673721771245999e+38,7.655270262960014e+38,5.6437088339894115e+38,2.868803748045098e+37,1
ADJACENT,30.0,1.2497159074918376e+39,0.9999999999999023,O_III_5007,2.4687217712459994e+38,7.011095190332206e+38,5.232242475667227e+38,2.53821408918944e+37,1
ADJACENT,35.0,1.2805395449032426e+39,0.9999999999999526,O_III_5007,2.633144073497999e+38,7.226725881672681e+38,5.408097354681228e+38,1.7057221267851522e+37,1
ADJACENT,40.0,7.556693147215734e+38,0.9999999999999586,O_III_5007,1.55598937988e+38,4.1522520286312245e+38,3.299716213973056e+38,1.0472490461145185e+37,1
ADJACENT,50.0,3.537032394519783e+38,0.9999999999999718,C_II_4267,7.258177337614002e+37,1.4378452485151968e+38,2.0716811691858142e+38,2.750597681877221e+36,1
ADJACENT,60.0,1.944363091189921e+36,0.9999999999981526,C_II_4267,5.535308849359298e+35,6.72703131857142e+35,1.2669703228198618e+36,4.689636512917108e+33,1
ADJACENT,70.0,1.7299645891735535e+38,0.9999999999999908,C_II_4267,4.528004608181998e+37,7.414304482088431e+37,9.803415702846025e+37,8.19257068010805e+35,1
ADJACENT,80.0,2.26835729088159e+38,0.9999999999999954,C_II_4267,8.48086144671005e+37,1.507945776447965e+38,7.544035136004438e+37,6.008000833182028e+35,1
B1,10.0,1.3909508986250476e+37,0.0003233516022118531,O_I_7774,1.3886237707577232e+37,5.822796575003911e+33,1.390368618967547e+37,2.6467488782905015e+21,10
B1,20.0,1.6509174470170142e+37,0.00024709717252294607,O_I_7774,1.3444831190274938e+37,1.6836861224816427e+29,1.650917430180153e+37,445056742199.0155,10
B1,30.0,4.0518168170454094e+38,0.008058567340306019,C_III_4647,1.3481381828762952e+38,3.144520415997923e+38,8.2535108571120965e+37,8.194531533627682e+36,10
B1,40.0,9.971614936332677e+38,0.01192237843393403,C_II_4267,3.106122618684495e+38,6.7440983828477384e+38,3.0632708134424912e+38,1.6424574004244668e+37,10
B1,50.0,1.389240477061261e+39,0.015753884324661717,O_I_7774,4.537147959614483e+38,8.412472611155911e+38,5.257297668673085e+38,2.2263449078361427e+37,9
B1,60.0,1.729109921767932e+39,0.015177901518386718,O_I_7774,6.262758072288365e+38,9.855255782470716e+38,7.17594075767176e+38,2.5990267753684833e+37,8
B1,70.0,1.891808944539509e+39,0.0036846616785604224,O_I_7774,6.680493457297438e+38,1.091863704524157e+39,7.718932455421277e+38,2.8051994473224414e+37,8
B1,80.0,2.1118546461354917e+39,0.00571086599996071,C_II_4267,7.798947638705199e+38,1.2761368415602006e+39,8.05990409663249e+38,2.97273949120425e+37,7
B1,90.0,2.451926169431906e+39,0.010027966531433093,C_II_4267,9.745998713150634e+38,1.562908183994846e+39,8.569190251545551e+38,3.209896028250496e+37,7
B1,100.0,2.714242097094995e+39,0.015177041475073882,C_II_4267,1.2110926915294334e+39,1.6679174697251795e+39,1.011569944345272e+39,3.475468302454369e+37,7
B1,110.0,3.2242732077344496e+39,0.021394639689497657,C_II_4267,1.447577788313914e+39,1.9785984513513426e+39,1.2068307131720137e+39,3.884404321109372e+37,6
B1,120.0,4.0809626612496736e+39,0.041614699325915154,C_II_4267,1.8081312620167944e+39,2.447749364448673e+39,1.5915990439343472e+39,4.161425286665343e+37,5
B1,130.0,6.01320097688858e+39,0.09096220850113722,C_II_4267,2.447852504742774e+39,3.6384004292926197e+39,2.329406650353821e+39,4.539389724214077e+37,4
B1,140.0,8.983685405643006e+39,0.2338730177739991,C_II_4267,3.979967628919605e+39,5.620679349720348e+39,3.3208087497822814e+39,4.2197306140376274e+37,3
B1,150.0,2.8340955359957835e+39,0.25020272631122736,C_II_4267,6.135436999577e+38,1.9911193370129566e+39,8.198314778198425e+38,2.314472116298457e+37,4
B1,160.0,1.2884536222910006e+39,0.11325312553299006,C_III_4647,2.5083188945810002e+38,8.675473821796296e+38,4.058913387348107e+38,1.501490137656034e+37,5
B10,0.1,3.8333875801318976e+37,0.0004541242773453874,O_I_7774,3.1860956490066803e+37,6.443639030213287e+36,3.189023383190673e+37,2.939198957756667e+30,10
B10,0.2,3.803468202224671e+37,0.0004502126199774541,O_I_7774,3.1869476784622827e+37,6.135275179214469e+36,3.189940290155683e+37,3.94147541451075e+30,10
B10,0.3,3.774962016786407e+37,0.00044647691867503444,O_I_7774,3.1878003989223457e+37,5.841014947797774e+36,3.1908599357764128e+37,5.862302167928313e+30,10
B10,0.4,3.7478127668934025e+37,0.0004429099472068409,O_I_7774,3.18865371701351e+37,5.560290246580912e+36,3.1917827751663475e+37,9.670689637451848e+30,10
B10,0.5,3.722073896882e+37,0.0004395174638693378,O_I_7774,3.1895056577130613e+37,5.293505521750304e+36,3.192719334797052e+37,4.009909917798086e+31,10
B10,0.6,3.697614830380243e+37,0.0004362835178110489,O_I_7774,3.1903574743271966e+37,5.0394413357050164e+36,3.193662755338029e+37,7.941471712054536e+31,10
B10,0.7,3.674603143352632e+37,0.0004332273560389271,O_I_7774,3.1912051943861157e+37,4.7995163155702943e+36,3.194634063941724e+37,1.7447853878071514e+32,10
B10,0.8,3.6534778622426107e+37,0.0004304001407209439,O_I_7774,3.1920398870550333e+37,4.57755086994291e+36,3.195680247736021e+37,4.252751229876847e+32,10
B10,0.9,3.6357750044433754e+37,0.000427981962001253,O_I_7774,3.19283253332005e+37,4.3870635742929026e+36,3.1969536392317136e+37,1.1500778237123445e+33,10
B10,1.0,3.6270247163808507e+37,0.00042662196795594957,O_I_7774,3.1934804045162074e+37,4.2768753727001934e+36,3.1989919793375585e+37,3.451997732725743e+33,10
B10,2.0,3.44421450454925e+37,0.0004013620879961934,O_I_7774,3.2145805373284696e+37,2.2471746768096687e+36,3.219457520923685e+37,3.9515944598406106e+32,10
B10,3.0,3.648056763049177e+37,0.000421462859499223,O_I_7774,3.2292562876321143e+37,3.712075791853587e+36,3.2731834153500675e+37,3.6657685137500574e+34,10
B10,4.0,3.374155874642147e+37,0.00038645038191085324,O_I_7774,3.2599300173563864e+37,9.844002689481066e+35,3.275302300714141e+37,4.135470331949166e+33,10
B10,5.0,5.024070970472152e+37,0.000571227657493799,O_I_7774,3.2325670499382876e+37,1.4932824813359473e+37,3.5070175978037547e+37,2.3770891332449885e+35,10
B10,10.0,1.1567478689258696e+38,0.001309188919060204,C_III_1909,5.756617121348306e+37,6.294241823867056e+37,4.728396692005275e+37,5.44840173386364e+36,10
B10,20.0,1.5096941197623212e+38,0.0022085851509813124,O_III_5007,5.083426544442558e+37,7.882255153756577e+37,5.182748484376507e+37,2.0319375594901266e+37,10
B10,30.0,1.4742104253215595e+38,0.0023706788072395085,C_III_4647,5.545235285157728e+37,9.49739545189589e+37,3.750560974432496e+37,1.4941478268872086e+37,10
B10,40.0,1.7227298669033037e+38,0.0016842718749838456,C_IV_5801,5.63779009458869e+37,1.2138822194576968e+38,3.577418253569066e+37,1.5110582208870073e+37,10
B10,50.0,3.985148290528202e+38,0.0013827116480453336,C_IV_5801,1.4140990231254703e+38,3.293045954006077e+38,4.769506138300166e+37,2.1515172269210823e+37,10
B10,60.0,4.354349718835038e+39,0.012527835425175039,C_III_4647,2.5901517380345015e+39,4.06862125433253e+39,2.184764973353106e+38,6.725196716719738e+37,10
B10,70.0,4.027029430596093e+39,0.015347066443720537,C_III_5696,1.3841286500144098e+39,3.51491164583396e+39,3.9545546017878204e+38,1.1666232458335114e+38,9
B10,80.0,6.589736372633032e+39,0.030483769769556218,C_III_5696,2.7351187014953787e+39,5.930762064072989e+39,5.031339052582839e+38,1.5584040330175912e+38,6
B10,90.0,1.1662262897033568e+40,0.06516123501697196,C_III_5696,4.5914237523052796e+39,1.0800167582289817e+40,6.88416096450644e+38,1.736792182931045e+38,5
B10,100.0,2.203716514980944e+40,0.051092406065739025,C_IV_1549,7.8288e+39,2.081597436044499e+40,1.0275865733088695e+39,1.93604216055576e+38,6
B10,110.0,2.248229945830889e+40,0.09489322953109523,C_III_4647,4.9702564001360046e+39,2.0638389144737323e+40,1.7189861283505743e+39,1.249241852209885e+38,5
B10,120.0,3.552680348534511e+39,0.03205672800712251,C_II_6580,5.8532743501680015e+38,2.4482459752336255e+39,1.0344667319465899e+39,6.996764135429506e+37,9
B10,130.0,9.382284490305708e+38,0.001441477833512024,C_III_5696,1.4452445316319999e+38,6.0057490070809124e+38,2.9781658372663467e+38,3.9836964595844854e+37,10
B10,140.0,3.1180250836742194e+36,5.4901488299758926e-05,C_II_4267,5.5566977930160016e+35,1.4836257846767376e+36,1.5464409783782472e+36,8.795832061923392e+34,10
B11,0.1,6.751615370432045e+37,0.0004016620614455623,O_I_7774,6.6925039746316375e+37,4.3401116548045105e+35,6.708214253881371e+37,2.6279907303890974e+25,10
B11,0.2,6.751729702673387e+37,0.000401457764064601,O_I_7774,6.69385959831791e+37,4.1935396135679606e+35,6.709794306535949e+37,1.7573479445061136e+25,10
B11,0.3,6.7518940933571745e+37,0.00040125752427358117,O_I_7774,6.6952143006008685e+37,4.051709274505215e+35,6.711377000610796e+37,1.3275522028870198e+25,10
B11,0.4,6.7521070870738435e+37,0.0004010604492652242,O_I_7774,6.696568028679934e+37,3.914474190113921e+35,6.712962345171573e+37,1.1313427000307018e+25,10
B11,0.5,6.752367271433234e+37,0.0004008678367493546,O_I_7774,6.697920728575964e+37,3.781692216233775e+35,6.7145503492698085e+37,1.0868287066151682e+25,10
B11,0.6,6.752673275850958e+37,0.00040068009081669834,O_I_7774,6.699272345105452e+37,3.65322539111807e+35,6.7161410219386e+37,1.1772954710589918e+25,10
B11,0.7,6.75302377038022e+37,0.0004004961476752115,O_I_7774,6.700622821853566e+37,3.528939818956047e+35,6.717734372189221e+37,1.4397500367094362e+25,10
B11,0.8,6.7534174645865685e+37,0.0004003153872968193,O_I_7774,6.701972101146032e+37,3.408705557608695e+35,6.71933040900849e+37,1.990717330070085e+25,10
B11,0.9,6.753853106476345e+37,0.0004001374828132755,O_I_7774,6.703320124019579e+37,3.2923965115275066e+35,6.720929141357955e+37,3.115597496329234e+25,10
B11,1.0,6.7543294815177315e+37,0.000399960932906458,O_I_7774,6.704666830188875e+37,3.1798903334813673e+35,6.722530578177396e+37,5.521807984107191e+25,10
B11,2.0,6.764408495743687e+37,0.00039831409581692865,O_I_7774,6.722100868720236e+37,2.140565397664775e+35,6.743002841324608e+37,4.424307755503302e+27,10
B11,3.0,6.784062116035403e+37,0.00039968354533883693,O_I_7774,6.745740752136574e+37,1.331594860228447e+35,6.770746167168958e+37,2.6416123004389926e+27,10
B11,4.0,6.800641915884341e+37,0.00039776768855092536,O_I_7774,6.7622269760065e+37,7.771423950698648e+34,6.792870488394884e+37,3.5387585710071584e+28,10
B11,5.0,6.809863857950477e+37,0.0003995232900152072,O_I_7774,6.766762766496273e+37,4.1088663515589583e+34,6.805754985312215e+37,6.286703210181626e+28,10
B11,10.0,6.963507655494169e+37,0.0004175425993920577,O_I_7774,6.780781765980209e+37,5.414250009960632e+34,6.9580922847942135e+37,1.1206899955934107e+31,10
